measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2022-09-05T00:02:00+0900,m5stack-bme280-device-scd30,27.66825,48.90773,,,,1491.0,13.03164255158148
2022-09-05T00:06:00+0900,m5stack-bme280-device-bme280,25.7916,52.51055,1011.922,,,,12.607813482843364
2022-09-05T00:09:00+0900,m5stack-bme280-device-sgp30,,,,6182.0,1167.0,,
2022-09-05T00:12:00+0900,m5stack-bme280-device-scd30,27.92134,51.17645,,,,1445.0,13.827444603344851
2022-09-05T00:16:00+0900,m5stack-bme280-device-bme280,26.564,56.76735,1011.888,,,,14.22937737307566
2022-09-05T00:19:00+0900,m5stack-bme280-device-sgp30,,,,6069.0,1114.0,,
2022-09-05T00:22:00+0900,m5stack-bme280-device-scd30,28.10159,51.55097,,,,1516.0,14.06728792050196
2022-09-05T00:26:00+0900,m5stack-bme280-device-bme280,26.5468,56.79016,1011.796,,,,14.22149616362536
2022-09-05T00:29:00+0900,m5stack-bme280-device-sgp30,,,,5881.0,1055.0,,
2022-09-05T00:32:00+0900,m5stack-bme280-device-scd30,28.11108,51.29988,,,,1638.0,14.006067157744535
2022-09-05T00:36:00+0900,m5stack-bme280-device-bme280,26.7264,56.37922,1011.837,,,,14.260106619155344
2022-09-05T00:39:00+0900,m5stack-bme280-device-sgp30,,,,5723.0,997.0,,
2022-09-05T00:42:00+0900,m5stack-bme280-device-scd30,27.86556,50.79405,,,,1638.0,13.682082185426149
2022-09-05T00:46:00+0900,m5stack-bme280-device-bme280,26.426,56.74828,1011.786,,,,14.11588605484098
2022-09-05T00:49:00+0900,m5stack-bme280-device-sgp30,,,,5351.0,936.0,,
2022-09-05T00:52:00+0900,m5stack-bme280-device-scd30,27.84123,51.41695,,,,1628.0,13.831341843321582
2022-09-05T00:56:00+0900,m5stack-bme280-device-bme280,26.278,57.41402,1011.728,,,,14.164335535859404
2022-09-05T00:59:00+0900,m5stack-bme280-device-sgp30,,,,5061.0,870.0,,
2022-09-05T01:02:00+0900,m5stack-bme280-device-scd30,27.62345,52.59383,,,,1606.0,13.97926345443634
2022-09-05T01:06:00+0900,m5stack-bme280-device-bme280,26.1012,58.45672,1011.787,,,,14.28019291006966
2022-09-05T01:09:00+0900,m5stack-bme280-device-sgp30,,,,4874.0,847.0,,
2022-09-05T01:12:00+0900,m5stack-bme280-device-scd30,27.81171,53.01293,,,,1593.0,14.237518681919266
2022-09-05T01:16:00+0900,m5stack-bme280-device-bme280,26.168,58.5418,1011.745,,,,14.354331344632522
2022-09-05T01:19:00+0900,m5stack-bme280-device-sgp30,,,,4705.0,827.0,,
2022-09-05T01:22:00+0900,m5stack-bme280-device-scd30,27.7629,53.02887,,,,1591.0,14.203585892582762
2022-09-05T01:26:00+0900,m5stack-bme280-device-bme280,26.0844,58.4057,1011.686,,,,14.254368982873274
2022-09-05T01:29:00+0900,m5stack-bme280-device-sgp30,,,,4659.0,826.0,,
2022-09-05T01:32:00+0900,m5stack-bme280-device-scd30,28.00768,53.60718,,,,1598.0,14.553117002671836
2022-09-05T01:36:00+0900,m5stack-bme280-device-bme280,26.1652,60.22277,1011.723,,,,14.764197625282051
2022-09-05T01:39:00+0900,m5stack-bme280-device-sgp30,,,,4677.0,826.0,,
2022-09-05T01:42:00+0900,m5stack-bme280-device-scd30,28.22012,53.30336,,,,1604.0,14.640425037874024
2022-09-05T01:46:00+0900,m5stack-bme280-device-bme280,26.1724,60.91996,1011.742,,,,14.941114780120817
2022-09-05T01:49:00+0900,m5stack-bme280-device-sgp30,,,,4532.0,809.0,,
2022-09-05T01:52:00+0900,m5stack-bme280-device-scd30,28.05085,53.26402,,,,1594.0,14.494296317248391
2022-09-05T01:56:00+0900,m5stack-bme280-device-bme280,26.4076,61.23692,1011.639,,,,15.216832819199867
2022-09-05T01:59:00+0900,m5stack-bme280-device-sgp30,,,,4255.0,780.0,,
2022-09-05T02:02:00+0900,m5stack-bme280-device-scd30,28.06954,54.10928,,,,1596.0,14.73943482891186
