measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-11-22T00:02:00+0900,m5stack-bme280-device-scd30,22.16708,47.81062,,,,1038.0,9.347441360698031
2021-11-22T00:07:00+0900,m5stack-bme280-device-bme280,19.8652,51.95988,1014.227,,,,8.888985601357323
2021-11-22T00:10:00+0900,m5stack-bme280-device-sgp30,,,,6056.0,1053.0,,
2021-11-22T00:13:00+0900,m5stack-bme280-device-scd30,22.01724,48.44369,,,,1117.0,9.389938503372957
2021-11-22T00:17:00+0900,m5stack-bme280-device-bme280,19.8176,52.55871,1014.122,,,,8.966411309404995
2021-11-22T00:20:00+0900,m5stack-bme280-device-sgp30,,,,6606.0,1116.0,,
2021-11-22T00:23:00+0900,m5stack-bme280-device-scd30,21.98327,48.99818,,,,1294.0,9.478865020581804
2021-11-22T00:27:00+0900,m5stack-bme280-device-bme280,19.7772,53.19367,1013.964,,,,9.053291347777453
2021-11-22T00:30:00+0900,m5stack-bme280-device-sgp30,,,,6999.0,1158.0,,
2021-11-22T00:33:00+0900,m5stack-bme280-device-scd30,21.88922,49.18001,,,,1423.0,9.462652261803097
2021-11-22T00:37:00+0900,m5stack-bme280-device-bme280,19.6432,53.30148,1013.677,,,,9.000687936268056
2021-11-22T00:40:00+0900,m5stack-bme280-device-sgp30,,,,7584.0,1188.0,,
2021-11-22T00:43:00+0900,m5stack-bme280-device-scd30,21.77914,49.43085,,,,1457.0,9.4507687264834
2021-11-22T00:47:00+0900,m5stack-bme280-device-bme280,19.5756,53.62406,1013.581,,,,9.019333466540186
2021-11-22T00:50:00+0900,m5stack-bme280-device-sgp30,,,,8091.0,1209.0,,
2021-11-22T00:53:00+0900,m5stack-bme280-device-scd30,21.71356,49.63896,,,,1490.0,9.454731365478311
2021-11-22T00:57:00+0900,m5stack-bme280-device-bme280,19.5136,53.84059,1013.374,,,,9.022869957022206
2021-11-22T01:00:00+0900,m5stack-bme280-device-sgp30,,,,8554.0,1234.0,,
2021-11-22T01:03:00+0900,m5stack-bme280-device-scd30,21.6523,49.8063,,,,1520.0,9.453131610432886
2021-11-22T01:07:00+0900,m5stack-bme280-device-bme280,19.4548,53.99324,1013.183,,,,9.017273509365852
2021-11-22T01:10:00+0900,m5stack-bme280-device-sgp30,,,,8786.0,1238.0,,
2021-11-22T01:13:00+0900,m5stack-bme280-device-scd30,21.58228,49.96058,,,,1536.0,9.444161114287157
2021-11-22T01:17:00+0900,m5stack-bme280-device-bme280,19.4136,54.20746,1012.999,,,,9.031172862154808
2021-11-22T01:20:00+0900,m5stack-bme280-device-sgp30,,,,9085.0,1248.0,,
2021-11-22T01:23:00+0900,m5stack-bme280-device-scd30,21.56329,50.38461,,,,1563.0,9.513877245172765
2021-11-22T01:27:00+0900,m5stack-bme280-device-bme280,19.4556,54.57191,1012.971,,,,9.114343821113412
2021-11-22T01:30:00+0900,m5stack-bme280-device-sgp30,,,,9332.0,1265.0,,
2021-11-22T01:33:00+0900,m5stack-bme280-device-scd30,21.57456,50.48209,,,,1589.0,9.538490066245195
2021-11-22T01:37:00+0900,m5stack-bme280-device-bme280,19.418,54.83676,1012.878,,,,9.13837796909372
2021-11-22T01:40:00+0900,m5stack-bme280-device-sgp30,,,,9583.0,1278.0,,
2021-11-22T01:43:00+0900,m5stack-bme280-device-scd30,21.52219,50.65782,,,,1615.0,9.542784129637052
2021-11-22T01:47:00+0900,m5stack-bme280-device-bme280,19.3724,55.01102,1012.58,,,,9.142894271101978
2021-11-22T01:50:00+0900,m5stack-bme280-device-sgp30,,,,9721.0,1282.0,,
2021-11-22T01:53:00+0900,m5stack-bme280-device-scd30,21.48169,50.91866,,,,1627.0,9.56950025199762
2021-11-22T01:57:00+0900,m5stack-bme280-device-bme280,19.3944,55.32613,1012.303,,,,9.207158099085952
2021-11-22T02:00:00+0900,m5stack-bme280-device-sgp30,,,,9861.0,1291.0,,
2021-11-22T02:03:00+0900,m5stack-bme280-device-scd30,21.51537,51.08863,,,,1643.0,9.620147715576389
2021-11-22T02:07:00+0900,m5stack-bme280-device-bme280,19.4024,55.51563,1012.189,,,,9.243036503884008
2021-11-22T02:10:00+0900,m5stack-bme280-device-sgp30,,,,10401.0,1369.0,,
2021-11-22T02:13:00+0900,m5stack-bme280-device-scd30,21.49772,51.17883,,,,1659.0,9.627309686625322
2021-11-22T02:17:00+0900,m5stack-bme280-device-bme280,19.3612,55.54633,1011.704,,,,9.22579023632444
2021-11-22T02:20:00+0900,m5stack-bme280-device-sgp30,,,,10475.0,1358.0,,
2021-11-22T02:23:00+0900,m5stack-bme280-device-scd30,21.46834,51.20612,,,,1678.0,9.616102529022278
2021-11-22T02:27:00+0900,m5stack-bme280-device-bme280,19.328,55.59891,1011.339,,,,9.216524046437511
2021-11-22T02:30:00+0900,m5stack-bme280-device-sgp30,,,,10526.0,1356.0,,
2021-11-22T02:33:00+0900,m5stack-bme280-device-scd30,21.4363,51.25207,,,,1695.0,9.60692278219138
2021-11-22T02:37:00+0900,m5stack-bme280-device-bme280,19.3084,55.63274,1011.265,,,,9.21151370439108
2021-11-22T02:40:00+0900,m5stack-bme280-device-sgp30,,,,10701.0,1371.0,,
2021-11-22T02:43:00+0900,m5stack-bme280-device-scd30,21.42399,51.29021,,,,1710.0,9.607232148964842
2021-11-22T02:47:00+0900,m5stack-bme280-device-bme280,19.2812,55.70949,1011.211,,,,9.209483430012703
2021-11-22T02:50:00+0900,m5stack-bme280-device-sgp30,,,,10803.0,1382.0,,
2021-11-22T02:53:00+0900,m5stack-bme280-device-scd30,21.38541,51.41101,,,,1724.0,9.608400089313776
2021-11-22T02:57:00+0900,m5stack-bme280-device-bme280,19.2704,55.93863,1011.146,,,,9.241492802106222
2021-11-22T03:00:00+0900,m5stack-bme280-device-sgp30,,,,10921.0,1385.0,,
2021-11-22T03:03:00+0900,m5stack-bme280-device-scd30,21.37533,51.59514,,,,1749.0,9.637192839809774
2021-11-22T03:07:00+0900,m5stack-bme280-device-bme280,19.2708,56.1916,1010.992,,,,9.283503742235364
2021-11-22T03:10:00+0900,m5stack-bme280-device-sgp30,,,,11034.0,1396.0,,
2021-11-22T03:13:00+0900,m5stack-bme280-device-scd30,21.36212,51.75959,,,,1772.0,9.660525333830916
2021-11-22T03:17:00+0900,m5stack-bme280-device-bme280,19.2476,56.3177,1010.828,,,,9.291651777410676
2021-11-22T03:20:00+0900,m5stack-bme280-device-sgp30,,,,11178.0,1418.0,,
2021-11-22T03:23:00+0900,m5stack-bme280-device-scd30,21.3421,51.90633,,,,1781.0,9.676699797851573
2021-11-22T03:24:00+0900,m5stack-bme280-device-scd30,21.34818,51.90608,,,,1780.0,9.680057460428388
2021-11-22T03:25:00+0900,m5stack-bme280-device-bme280,19.2596,56.38863,1010.72,,,,9.30992193167508
2021-11-22T03:25:00+0900,m5stack-bme280-device-sgp30,,,,11721.0,1521.0,,
2021-11-22T03:25:00+0900,m5stack-bme280-device-scd30,21.34744,51.911,,,,1779.0,9.68056056997458
2021-11-22T03:26:00+0900,m5stack-bme280-device-bme280,19.2596,56.39328,1010.701,,,,9.310689659796552
2021-11-22T03:26:00+0900,m5stack-bme280-device-sgp30,,,,11738.0,1518.0,,
2021-11-22T03:26:00+0900,m5stack-bme280-device-scd30,21.35367,51.90574,,,,1779.0,9.683068843760934
2021-11-22T03:27:00+0900,m5stack-bme280-device-bme280,19.2544,56.38492,1010.674,,,,9.306463103165132
2021-11-22T03:27:00+0900,m5stack-bme280-device-sgp30,,,,11735.0,1518.0,,
2021-11-22T03:27:00+0900,m5stack-bme280-device-scd30,21.35382,51.89362,,,,1780.0,9.680891848281773
2021-11-22T03:28:00+0900,m5stack-bme280-device-bme280,19.2488,56.38086,1010.634,,,,9.30272881141077
2021-11-22T03:28:00+0900,m5stack-bme280-device-sgp30,,,,11754.0,1517.0,,
2021-11-22T03:28:00+0900,m5stack-bme280-device-scd30,21.34521,51.88531,,,,1783.0,9.674521621459371
2021-11-22T03:29:00+0900,m5stack-bme280-device-bme280,19.2408,56.38789,1010.588,,,,9.299512318889276
2021-11-22T03:29:00+0900,m5stack-bme280-device-sgp30,,,,11738.0,1517.0,,
2021-11-22T03:29:00+0900,m5stack-bme280-device-scd30,21.3421,51.88412,,,,1788.0,9.672559271975244
2021-11-22T03:30:00+0900,m5stack-bme280-device-bme280,19.2296,56.42015,1010.546,,,,9.298705142894736
2021-11-22T03:30:00+0900,m5stack-bme280-device-sgp30,,,,11739.0,1516.0,,
2021-11-22T03:30:00+0900,m5stack-bme280-device-scd30,21.33839,51.89226,,,,1794.0,9.672000566934692
2021-11-22T03:31:00+0900,m5stack-bme280-device-bme280,19.218,56.45473,1010.524,,,,9.298057784823776
2021-11-22T03:31:00+0900,m5stack-bme280-device-sgp30,,,,11742.0,1513.0,,
2021-11-22T03:31:00+0900,m5stack-bme280-device-scd30,21.33453,51.89455,,,,1798.0,9.670267546886684
2021-11-22T03:32:00+0900,m5stack-bme280-device-bme280,19.2112,56.45664,1010.522,,,,9.294653587539518
2021-11-22T03:32:00+0900,m5stack-bme280-device-sgp30,,,,11746.0,1512.0,,
2021-11-22T03:32:00+0900,m5stack-bme280-device-scd30,21.32786,51.89964,,,,1800.0,9.667484491713005
2021-11-22T03:33:00+0900,m5stack-bme280-device-bme280,19.21,56.45445,1010.539,,,,9.293636945338967
2021-11-22T03:33:00+0900,m5stack-bme280-device-sgp30,,,,11726.0,1511.0,,
2021-11-22T03:33:00+0900,m5stack-bme280-device-scd30,21.32237,51.90133,,,,1801.0,9.664728732154552
