measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-11-29T00:00:00+0900,m5stack-bme280-device-sgp30,,,,1481.0,499.0,,
2021-11-29T00:03:00+0900,m5stack-bme280-device-scd30,25.54119,31.94911,,,,1241.0,7.56427957157156
2021-11-29T00:07:00+0900,m5stack-bme280-device-bme280,23.6364,32.87824,1030.454,,,,6.991155823960855
2021-11-29T00:10:00+0900,m5stack-bme280-device-sgp30,,,,1534.0,512.0,,
2021-11-29T00:13:00+0900,m5stack-bme280-device-scd30,25.55825,31.95894,,,,1256.0,7.573838933730955
2021-11-29T00:17:00+0900,m5stack-bme280-device-bme280,23.4856,33.02813,1030.319,,,,6.963062651315299
2021-11-29T00:17:00+0900,m5stack-bme280-device-scd30,25.16734,32.54284,,,,1245.0,7.544990715363771
2021-11-29T00:18:00+0900,m5stack-bme280-device-bme280,23.7036,32.79192,1030.302,,,,6.999474147056889
2021-11-29T00:18:00+0900,m5stack-bme280-device-sgp30,,,,1535.0,507.0,,
2021-11-29T00:18:00+0900,m5stack-bme280-device-scd30,25.24834,32.60642,,,,1245.0,7.594189835575336
2021-11-29T00:19:00+0900,m5stack-bme280-device-bme280,24.0192,32.37844,1030.277,,,,7.036072978564852
2021-11-29T00:19:00+0900,m5stack-bme280-device-sgp30,,,,1561.0,515.0,,
2021-11-29T00:19:00+0900,m5stack-bme280-device-scd30,25.40025,32.60422,,,,1250.0,7.65866266659951
2021-11-29T00:20:00+0900,m5stack-bme280-device-bme280,24.3872,31.84957,1030.275,,,,7.066769976492847
2021-11-29T00:20:00+0900,m5stack-bme280-device-sgp30,,,,1582.0,519.0,,
2021-11-29T00:20:00+0900,m5stack-bme280-device-scd30,25.63851,32.42586,,,,1258.0,7.71909452777901
2021-11-29T00:21:00+0900,m5stack-bme280-device-bme280,24.574,31.39566,1030.279,,,,7.039915775501527
2021-11-29T00:21:00+0900,m5stack-bme280-device-sgp30,,,,1577.0,514.0,,
2021-11-29T00:21:00+0900,m5stack-bme280-device-scd30,25.83611,32.0816,,,,1258.0,7.721994643428635
2021-11-29T00:22:00+0900,m5stack-bme280-device-bme280,24.4576,31.39406,1030.284,,,,6.993456819963348
2021-11-29T00:22:00+0900,m5stack-bme280-device-sgp30,,,,1576.0,512.0,,
2021-11-29T00:22:00+0900,m5stack-bme280-device-scd30,25.90791,31.7454,,,,1251.0,7.671779372816552
2021-11-29T00:23:00+0900,m5stack-bme280-device-bme280,24.1868,31.74449,1030.281,,,,6.964091032028672
2021-11-29T00:23:00+0900,m5stack-bme280-device-sgp30,,,,1574.0,512.0,,
2021-11-29T00:23:00+0900,m5stack-bme280-device-scd30,25.80837,31.68505,,,,1245.0,7.614732652714163
2021-11-29T00:24:00+0900,m5stack-bme280-device-bme280,23.8932,32.1991,1030.264,,,,6.947299127412144
2021-11-29T00:24:00+0900,m5stack-bme280-device-sgp30,,,,1567.0,510.0,,
2021-11-29T00:24:00+0900,m5stack-bme280-device-scd30,25.64518,31.8161,,,,1241.0,7.576766363805473
2021-11-29T00:25:00+0900,m5stack-bme280-device-bme280,23.642,32.67152,1030.244,,,,6.949410603656231
2021-11-29T00:25:00+0900,m5stack-bme280-device-sgp30,,,,1569.0,511.0,,
2021-11-29T00:25:00+0900,m5stack-bme280-device-scd30,25.45499,32.07753,,,,1241.0,7.558098525103643
2021-11-29T00:26:00+0900,m5stack-bme280-device-bme280,23.4628,32.98574,1030.237,,,,6.945109695022175
2021-11-29T00:26:00+0900,m5stack-bme280-device-sgp30,,,,1568.0,512.0,,
2021-11-29T00:26:00+0900,m5stack-bme280-device-scd30,25.31406,32.28878,,,,1242.0,7.547994112628384
2021-11-29T00:27:00+0900,m5stack-bme280-device-bme280,23.4072,33.04773,1030.228,,,,6.936175822978976
2021-11-29T00:27:00+0900,m5stack-bme280-device-sgp30,,,,1560.0,511.0,,
2021-11-29T00:27:00+0900,m5stack-bme280-device-scd30,25.22342,32.38907,,,,1242.0,7.5330231254045055
2021-11-29T00:28:00+0900,m5stack-bme280-device-bme280,23.5176,32.90891,1030.201,,,,6.950570290571413
2021-11-29T00:28:00+0900,m5stack-bme280-device-sgp30,,,,1561.0,510.0,,
2021-11-29T00:28:00+0900,m5stack-bme280-device-scd30,25.20932,32.4518,,,,1240.0,7.5416405124173185
2021-11-29T00:29:00+0900,m5stack-bme280-device-bme280,23.7448,32.6452,1030.162,,,,6.984479988525125
2021-11-29T00:29:00+0900,m5stack-bme280-device-sgp30,,,,1569.0,513.0,,
2021-11-29T00:29:00+0900,m5stack-bme280-device-scd30,25.27356,32.52538,,,,1236.0,7.58604497654815
2021-11-29T00:30:00+0900,m5stack-bme280-device-bme280,24.048,32.26988,1030.12,,,,7.0239337013911625
2021-11-29T00:30:00+0900,m5stack-bme280-device-sgp30,,,,1573.0,515.0,,
2021-11-29T00:30:00+0900,m5stack-bme280-device-scd30,25.4363,32.47536,,,,1235.0,7.6438244926781
2021-11-29T00:31:00+0900,m5stack-bme280-device-bme280,24.35,31.79856,1030.106,,,,7.040635755344786
2021-11-29T00:31:00+0900,m5stack-bme280-device-sgp30,,,,1566.0,510.0,,
2021-11-29T00:31:00+0900,m5stack-bme280-device-scd30,25.62501,32.31133,,,,1235.0,7.686021303942663
2021-11-29T00:32:00+0900,m5stack-bme280-device-bme280,24.4876,31.41113,1030.109,,,,7.009122332164385
2021-11-29T00:32:00+0900,m5stack-bme280-device-sgp30,,,,1549.0,505.0,,
2021-11-29T00:32:00+0900,m5stack-bme280-device-scd30,25.80718,31.98471,,,,1234.0,7.686237466529719
2021-11-29T00:33:00+0900,m5stack-bme280-device-bme280,24.3648,31.41508,1030.1,,,,6.961548368118627
2021-11-29T00:33:00+0900,m5stack-bme280-device-sgp30,,,,1534.0,504.0,,
2021-11-29T00:33:00+0900,m5stack-bme280-device-scd30,25.85644,31.7187,,,,1229.0,7.64332183620773
2021-11-29T00:34:00+0900,m5stack-bme280-device-bme280,24.0836,31.85441,1030.092,,,,6.9474968184716905
2021-11-29T00:34:00+0900,m5stack-bme280-device-sgp30,,,,1544.0,506.0,,
2021-11-29T00:34:00+0900,m5stack-bme280-device-scd30,25.75689,31.6758,,,,1221.0,7.590635270505157
2021-11-29T00:35:00+0900,m5stack-bme280-device-bme280,23.792,32.35957,1030.068,,,,6.94194630392029
2021-11-29T00:35:00+0900,m5stack-bme280-device-sgp30,,,,1543.0,503.0,,
2021-11-29T00:35:00+0900,m5stack-bme280-device-scd30,25.6032,31.83077,,,,1215.0,7.562471424014545
2021-11-29T00:36:00+0900,m5stack-bme280-device-bme280,23.5456,32.78035,1030.05,,,,6.934452273742983
2021-11-29T00:36:00+0900,m5stack-bme280-device-sgp30,,,,1529.0,499.0,,
2021-11-29T00:36:00+0900,m5stack-bme280-device-scd30,25.42622,32.06914,,,,1214.0,7.543947923884938
