measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2022-02-14T00:03:00+0900,m5stack-bme280-device-bme280,24.4996,30.35516,1015.578,,,,6.778082096419771
2022-02-14T00:06:00+0900,m5stack-bme280-device-sgp30,,,,990.0,681.0,,
2022-02-14T00:09:00+0900,m5stack-bme280-device-scd30,27.3174,28.70568,,,,1089.0,7.502103809371728
2022-02-14T00:13:00+0900,m5stack-bme280-device-bme280,24.6268,30.44922,1015.542,,,,6.848059322574913
2022-02-14T00:16:00+0900,m5stack-bme280-device-sgp30,,,,953.0,676.0,,
2022-02-14T00:19:00+0900,m5stack-bme280-device-scd30,27.41813,28.59777,,,,1091.0,7.51559227991343
2022-02-14T00:23:00+0900,m5stack-bme280-device-bme280,24.682,30.44934,1015.594,,,,6.869433965704784
2022-02-14T00:26:00+0900,m5stack-bme280-device-sgp30,,,,932.0,677.0,,
2022-02-14T00:29:00+0900,m5stack-bme280-device-scd30,27.49631,28.48468,,,,1083.0,7.518238551548883
2022-02-14T00:33:00+0900,m5stack-bme280-device-bme280,24.1964,30.91699,1015.551,,,,6.786240008460292
2022-02-14T00:36:00+0900,m5stack-bme280-device-sgp30,,,,903.0,660.0,,
2022-02-14T00:39:00+0900,m5stack-bme280-device-scd30,26.51793,29.4576,,,,1079.0,7.364999588069727
2022-02-14T00:43:00+0900,m5stack-bme280-device-bme280,23.7268,31.5916,1015.278,,,,6.752155652712442
2022-02-14T00:46:00+0900,m5stack-bme280-device-sgp30,,,,877.0,659.0,,
2022-02-14T00:49:00+0900,m5stack-bme280-device-scd30,26.44035,29.75464,,,,1083.0,7.407245997544436
2022-02-14T00:53:00+0900,m5stack-bme280-device-bme280,23.8872,31.61844,1015.093,,,,6.819694304209135
2022-02-14T00:56:00+0900,m5stack-bme280-device-sgp30,,,,853.0,661.0,,
2022-02-14T00:59:00+0900,m5stack-bme280-device-scd30,26.54968,29.85272,,,,1064.0,7.476969504943169
2022-02-14T01:03:00+0900,m5stack-bme280-device-bme280,24.014,31.67375,1015.131,,,,6.880910894628945
2022-02-14T01:06:00+0900,m5stack-bme280-device-sgp30,,,,846.0,665.0,,
2022-02-14T01:09:00+0900,m5stack-bme280-device-scd30,26.74729,29.84763,,,,1063.0,7.5581758312956735
2022-02-14T01:13:00+0900,m5stack-bme280-device-bme280,24.1608,31.70102,1015.234,,,,6.944328729938149
2022-02-14T01:16:00+0900,m5stack-bme280-device-sgp30,,,,842.0,670.0,,
2022-02-14T01:19:00+0900,m5stack-bme280-device-scd30,26.90558,29.73506,,,,1058.0,7.596052909146777
2022-02-14T01:23:00+0900,m5stack-bme280-device-bme280,24.2476,31.58016,1015.284,,,,6.951912614129464
2022-02-14T01:26:00+0900,m5stack-bme280-device-sgp30,,,,854.0,680.0,,
2022-02-14T01:29:00+0900,m5stack-bme280-device-scd30,27.01165,29.62223,,,,1051.0,7.61182443500102
2022-02-14T01:33:00+0900,m5stack-bme280-device-bme280,24.3468,31.40426,1015.236,,,,6.95207488371341
2022-02-14T01:36:00+0900,m5stack-bme280-device-sgp30,,,,853.0,689.0,,
2022-02-14T01:39:00+0900,m5stack-bme280-device-scd30,27.15926,29.41912,,,,1053.0,7.62164077394991
2022-02-14T01:43:00+0900,m5stack-bme280-device-bme280,24.4628,31.46234,1015.229,,,,7.010725474885305
2022-02-14T01:46:00+0900,m5stack-bme280-device-sgp30,,,,870.0,703.0,,
2022-02-14T01:49:00+0900,m5stack-bme280-device-scd30,27.36532,29.37096,,,,1055.0,7.696315655648383
2022-02-14T01:53:00+0900,m5stack-bme280-device-bme280,24.5868,31.14566,1015.272,,,,6.988902914107553
2022-02-14T01:56:00+0900,m5stack-bme280-device-sgp30,,,,882.0,709.0,,
2022-02-14T01:59:00+0900,m5stack-bme280-device-scd30,26.61258,29.84339,,,,1050.0,7.500798435758932
2022-02-14T02:03:00+0900,m5stack-bme280-device-bme280,23.6604,32.2984,1015.116,,,,6.877232771058804
2022-02-14T02:07:00+0900,m5stack-bme280-device-sgp30,,,,999.0,777.0,,
2022-02-14T02:10:00+0900,m5stack-bme280-device-scd30,26.24556,30.56276,,,,1053.0,7.526380953875907
2022-02-14T02:12:00+0900,m5stack-bme280-device-scd30,26.25268,30.58879,,,,1053.0,7.535778961500749
