measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-09-27T00:01:00+0900,m5stack-bme280-device-sgp30,,,,139.0,525.0,,
2021-09-27T00:04:00+0900,m5stack-bme280-device-scd30,27.67062,50.65791,,,,495.0,13.49974702575959
2021-09-27T00:08:00+0900,m5stack-bme280-device-bme280,25.3964,56.00473,1015.59,,,,13.152554030858324
2021-09-27T00:11:00+0900,m5stack-bme280-device-sgp30,,,,145.0,522.0,,
2021-09-27T00:14:00+0900,m5stack-bme280-device-scd30,27.60728,50.8166,,,,500.0,13.494848779176174
2021-09-27T00:18:00+0900,m5stack-bme280-device-bme280,25.3592,56.08305,1015.461,,,,13.143502933151357
2021-09-27T00:21:00+0900,m5stack-bme280-device-sgp30,,,,154.0,525.0,,
2021-09-27T00:24:00+0900,m5stack-bme280-device-scd30,27.57835,50.92443,,,,507.0,13.501933243771674
2021-09-27T00:28:00+0900,m5stack-bme280-device-bme280,25.3408,56.25297,1015.308,,,,13.169727578416124
2021-09-27T00:31:00+0900,m5stack-bme280-device-sgp30,,,,173.0,531.0,,
2021-09-27T00:34:00+0900,m5stack-bme280-device-scd30,27.5785,50.98411,,,,508.0,13.517868393754128
2021-09-27T00:38:00+0900,m5stack-bme280-device-bme280,25.3368,56.32223,1015.165,,,,13.182984460469218
2021-09-27T00:41:00+0900,m5stack-bme280-device-sgp30,,,,175.0,528.0,,
2021-09-27T00:44:00+0900,m5stack-bme280-device-scd30,27.53889,50.80693,,,,509.0,13.441500129356658
2021-09-27T00:48:00+0900,m5stack-bme280-device-bme280,25.2936,55.80273,1015.252,,,,13.029772796065922
2021-09-27T00:51:00+0900,m5stack-bme280-device-sgp30,,,,176.0,530.0,,
2021-09-27T00:54:00+0900,m5stack-bme280-device-scd30,27.5067,50.55288,,,,495.0,13.350563249310708
2021-09-27T00:58:00+0900,m5stack-bme280-device-bme280,25.2232,55.70945,1015.25,,,,12.956697804758743
2021-09-27T01:01:00+0900,m5stack-bme280-device-sgp30,,,,137.0,502.0,,
2021-09-27T01:04:00+0900,m5stack-bme280-device-scd30,27.4567,50.65731,,,,482.0,13.341286205768332
2021-09-27T01:08:00+0900,m5stack-bme280-device-bme280,25.1876,55.84633,1015.205,,,,12.962597152673906
2021-09-27T01:11:00+0900,m5stack-bme280-device-sgp30,,,,144.0,505.0,,
2021-09-27T01:14:00+0900,m5stack-bme280-device-scd30,27.41012,50.73674,,,,483.0,13.327895085786556
2021-09-27T01:18:00+0900,m5stack-bme280-device-bme280,25.1404,56.06516,1015.177,,,,12.978937983185109
2021-09-27T01:21:00+0900,m5stack-bme280-device-sgp30,,,,167.0,526.0,,
2021-09-27T01:24:00+0900,m5stack-bme280-device-scd30,27.37318,50.89052,,,,490.0,13.341053409063386
2021-09-27T01:28:00+0900,m5stack-bme280-device-bme280,25.1236,56.17199,1015.108,,,,12.991401874117138
2021-09-27T01:31:00+0900,m5stack-bme280-device-sgp30,,,,178.0,531.0,,
2021-09-27T01:34:00+0900,m5stack-bme280-device-scd30,27.34292,51.01547,,,,490.0,13.351478031665597
2021-09-27T01:38:00+0900,m5stack-bme280-device-bme280,25.1292,56.23582,1014.949,,,,13.010256939689633
2021-09-27T01:41:00+0900,m5stack-bme280-device-sgp30,,,,184.0,531.0,,
2021-09-27T01:44:00+0900,m5stack-bme280-device-scd30,27.34989,50.9185,,,,494.0,13.33123069456214
2021-09-27T01:48:00+0900,m5stack-bme280-device-bme280,25.1392,56.07613,1014.964,,,,12.98060246153381
2021-09-27T01:51:00+0900,m5stack-bme280-device-sgp30,,,,207.0,550.0,,
2021-09-27T01:54:00+0900,m5stack-bme280-device-scd30,27.36651,50.93087,,,,499.0,13.346714321402594
2021-09-27T01:58:00+0900,m5stack-bme280-device-bme280,25.094,56.26097,1014.979,,,,12.990357935887044
