measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-12-20T00:00:00+0900,m5stack-bme280-device-bme280,24.6864,30.85734,1018.561,,,,6.963206535470827
2021-12-20T00:00:00+0900,m5stack-bme280-device-sgp30,,,,1773.0,1226.0,,
2021-12-20T00:00:00+0900,m5stack-bme280-device-scd30,27.29545,29.22338,,,,1131.0,7.628146073033056
2021-12-20T00:01:00+0900,m5stack-bme280-device-bme280,24.7112,30.8025,1018.571,,,,6.960554646868706
2021-12-20T00:01:00+0900,m5stack-bme280-device-sgp30,,,,1748.0,1215.0,,
2021-12-20T00:01:00+0900,m5stack-bme280-device-scd30,27.31266,29.16226,,,,1127.0,7.619433488237835
2021-12-20T00:02:00+0900,m5stack-bme280-device-bme280,24.73,30.71688,1018.574,,,,6.948564901655248
2021-12-20T00:02:00+0900,m5stack-bme280-device-sgp30,,,,1721.0,1201.0,,
2021-12-20T00:02:00+0900,m5stack-bme280-device-scd30,27.33431,29.09147,,,,1123.0,7.610033703453235
2021-12-20T00:03:00+0900,m5stack-bme280-device-bme280,24.7444,30.67375,1018.578,,,,6.944440965781427
2021-12-20T00:03:00+0900,m5stack-bme280-device-sgp30,,,,1703.0,1197.0,,
2021-12-20T00:03:00+0900,m5stack-bme280-device-scd30,27.36755,29.04663,,,,1117.0,7.612266164231804
2021-12-20T00:04:00+0900,m5stack-bme280-device-bme280,24.7596,30.64297,1018.586,,,,6.943416346440377
2021-12-20T00:04:00+0900,m5stack-bme280-device-sgp30,,,,1700.0,1195.0,,
2021-12-20T00:04:00+0900,m5stack-bme280-device-scd30,27.39736,29.00636,,,,1113.0,7.614235405920462
2021-12-20T00:05:00+0900,m5stack-bme280-device-bme280,24.7768,30.61695,1018.592,,,,6.944246002996845
2021-12-20T00:05:00+0900,m5stack-bme280-device-sgp30,,,,1687.0,1184.0,,
2021-12-20T00:05:00+0900,m5stack-bme280-device-scd30,27.42006,28.96169,,,,1112.0,7.612042640500901
2021-12-20T00:06:00+0900,m5stack-bme280-device-bme280,24.7892,30.63375,1018.584,,,,6.952911224819221
2021-12-20T00:06:00+0900,m5stack-bme280-device-sgp30,,,,1669.0,1183.0,,
2021-12-20T00:06:00+0900,m5stack-bme280-device-scd30,27.4303,28.95635,,,,1110.0,7.6149421412890685
2021-12-20T00:07:00+0900,m5stack-bme280-device-bme280,24.7956,30.6516,1018.584,,,,6.9594709332686095
2021-12-20T00:07:00+0900,m5stack-bme280-device-sgp30,,,,1676.0,1186.0,,
2021-12-20T00:07:00+0900,m5stack-bme280-device-scd30,27.45492,28.94948,,,,1110.0,7.623487330833094
2021-12-20T00:08:00+0900,m5stack-bme280-device-bme280,24.8068,30.6441,1018.579,,,,6.962158401908714
2021-12-20T00:08:00+0900,m5stack-bme280-device-sgp30,,,,1679.0,1182.0,,
2021-12-20T00:08:00+0900,m5stack-bme280-device-scd30,27.48623,28.92965,,,,1112.0,7.631438610438587
2021-12-20T00:09:00+0900,m5stack-bme280-device-bme280,24.82,30.60703,1018.561,,,,6.958907464238559
2021-12-20T00:09:00+0900,m5stack-bme280-device-sgp30,,,,1653.0,1168.0,,
2021-12-20T00:09:00+0900,m5stack-bme280-device-scd30,27.50507,28.8987,,,,1113.0,7.631201859985603
2021-12-20T00:10:00+0900,m5stack-bme280-device-bme280,24.8368,30.5998,1018.551,,,,6.963848333810822
2021-12-20T00:10:00+0900,m5stack-bme280-device-sgp30,,,,1644.0,1172.0,,
2021-12-20T00:10:00+0900,m5stack-bme280-device-scd30,27.53192,28.89209,,,,1116.0,7.640764215225822
2021-12-20T00:11:00+0900,m5stack-bme280-device-bme280,24.854,30.55129,1018.557,,,,6.959544872573452
2021-12-20T00:11:00+0900,m5stack-bme280-device-sgp30,,,,1644.0,1173.0,,
2021-12-20T00:11:00+0900,m5stack-bme280-device-scd30,27.55447,28.86124,,,,1122.0,7.642103566670922
2021-12-20T00:12:00+0900,m5stack-bme280-device-bme280,24.86,30.46832,1018.518,,,,6.942989244557244
2021-12-20T00:12:00+0900,m5stack-bme280-device-sgp30,,,,1631.0,1157.0,,
2021-12-20T00:12:00+0900,m5stack-bme280-device-scd30,27.57316,28.78782,,,,1125.0,7.630522615460486
2021-12-20T00:13:00+0900,m5stack-bme280-device-bme280,24.8636,30.42961,1018.463,,,,6.9355736163828565
2021-12-20T00:13:00+0900,m5stack-bme280-device-sgp30,,,,1611.0,1146.0,,
2021-12-20T00:13:00+0900,m5stack-bme280-device-scd30,27.58458,28.74332,,,,1123.0,7.6235259068685615
2021-12-20T00:14:00+0900,m5stack-bme280-device-bme280,24.8788,30.46324,1018.47,,,,6.949181978909627
2021-12-20T00:14:00+0900,m5stack-bme280-device-sgp30,,,,1590.0,1143.0,,
2021-12-20T00:14:00+0900,m5stack-bme280-device-scd30,27.5877,28.75595,,,,1119.0,7.62818773520953
2021-12-20T00:15:00+0900,m5stack-bme280-device-bme280,24.8984,30.46098,1018.491,,,,6.9563361399385295
2021-12-20T00:15:00+0900,m5stack-bme280-device-sgp30,,,,1581.0,1141.0,,
2021-12-20T00:15:00+0900,m5stack-bme280-device-scd30,27.59882,28.75214,,,,1117.0,7.631854115033768
