measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-02-15T00:03:00+0900,m5stack-bme280-device-sgp30,,,,1.0,400.0,,
2021-02-15T00:06:00+0900,m5stack-bme280-device-sgp30,,,,3.0,400.0,,
2021-02-15T00:08:00+0900,m5stack-bme280-device-bme280,25.25,41.04297,1010.289,,,,9.559993014473218
2021-02-15T00:08:00+0900,m5stack-bme280-device-sgp30,,,,5.0,400.0,,
2021-02-15T00:10:00+0900,m5stack-bme280-device-bme280,25.3,40.56055,1010.182,,,,9.474170155084092
2021-02-15T00:10:00+0900,m5stack-bme280-device-sgp30,,,,5.0,400.0,,
2021-02-15T00:12:00+0900,m5stack-bme280-device-bme280,25.31,40.6709,1010.157,,,,9.50527709212038
2021-02-15T00:12:00+0900,m5stack-bme280-device-sgp30,,,,21.0,400.0,,
2021-02-15T00:13:00+0900,m5stack-bme280-device-bme280,25.31,40.35352,1010.097,,,,9.431101579813124
2021-02-15T00:13:00+0900,m5stack-bme280-device-sgp30,,,,2.0,400.0,,
2021-02-15T00:14:00+0900,m5stack-bme280-device-bme280,25.29,40.2334,1010.074,,,,9.392482778391171
2021-02-15T00:14:00+0900,m5stack-bme280-device-sgp30,,,,1.0,400.0,,
2021-02-15T00:15:00+0900,m5stack-bme280-device-bme280,25.26,40.44824,1010.045,,,,9.426753947383103
2021-02-15T00:15:00+0900,m5stack-bme280-device-sgp30,,,,2.0,400.0,,
2021-02-15T00:16:00+0900,m5stack-bme280-device-bme280,25.28,40.37207,1010.0,,,,9.419568284063091
2021-02-15T00:16:00+0900,m5stack-bme280-device-sgp30,,,,7.0,400.0,,
2021-02-15T00:18:00+0900,m5stack-bme280-device-bme280,25.27,40.99414,1009.973,,,,9.559343136513734
2021-02-15T00:18:00+0900,m5stack-bme280-device-sgp30,,,,3.0,400.0,,
2021-02-15T00:19:00+0900,m5stack-bme280-device-bme280,25.25,40.85449,1009.947,,,,9.516091038486392
2021-02-15T00:19:00+0900,m5stack-bme280-device-sgp30,,,,3.0,400.0,,
2021-02-15T00:20:00+0900,m5stack-bme280-device-bme280,25.23,40.95117,1009.937,,,,9.527908058787386
2021-02-15T00:20:00+0900,m5stack-bme280-device-sgp30,,,,4.0,400.0,,
2021-02-15T00:22:00+0900,m5stack-bme280-device-bme280,25.2,40.93848,1009.936,,,,9.508926472897835
2021-02-15T00:22:00+0900,m5stack-bme280-device-sgp30,,,,3.0,400.0,,
2021-02-15T00:24:00+0900,m5stack-bme280-device-bme280,25.18,41.0957,1009.982,,,,9.534730424930489
2021-02-15T00:24:00+0900,m5stack-bme280-device-sgp30,,,,4.0,400.0,,
2021-02-15T00:25:00+0900,m5stack-bme280-device-bme280,25.18,40.75879,1009.983,,,,9.456562976086367
2021-02-15T00:25:00+0900,m5stack-bme280-device-sgp30,,,,8.0,400.0,,
2021-02-15T00:26:00+0900,m5stack-bme280-device-bme280,25.11,40.62305,1009.95,,,,9.38808223811361
2021-02-15T00:26:00+0900,m5stack-bme280-device-sgp30,,,,2.0,400.0,,
2021-02-15T00:27:00+0900,m5stack-bme280-device-bme280,25.08,40.62109,1009.991,,,,9.371816719583244
2021-02-15T00:27:00+0900,m5stack-bme280-device-sgp30,,,,2.0,400.0,,
2021-02-15T00:28:00+0900,m5stack-bme280-device-bme280,25.06,40.47949,1009.995,,,,9.32865551880712
2021-02-15T00:28:00+0900,m5stack-bme280-device-sgp30,,,,0.0,400.0,,
2021-02-15T00:29:00+0900,m5stack-bme280-device-bme280,24.93,40.66699,1009.967,,,,9.30359900725146
2021-02-15T00:29:00+0900,m5stack-bme280-device-sgp30,,,,0.0,400.0,,
2021-02-15T00:31:00+0900,m5stack-bme280-device-sgp30,,,,4.0,400.0,,
2021-02-15T00:37:00+0900,m5stack-bme280-device-sgp30,,,,1.0,400.0,,
2021-02-15T00:43:00+0900,m5stack-bme280-device-sgp30,,,,3.0,400.0,,
2021-02-15T00:51:00+0900,m5stack-bme280-device-sgp30,,,,6.0,400.0,,
2021-02-15T00:56:00+0900,m5stack-bme280-device-sgp30,,,,7.0,400.0,,
2021-02-15T01:03:00+0900,m5stack-bme280-device-sgp30,,,,52.0,400.0,,
2021-02-15T01:09:00+0900,m5stack-bme280-device-sgp30,,,,49.0,400.0,,
2021-02-15T01:14:00+0900,m5stack-bme280-device-sgp30,,,,50.0,400.0,,
2021-02-15T01:20:00+0900,m5stack-bme280-device-sgp30,,,,118.0,409.0,,
2021-02-15T01:27:00+0900,m5stack-bme280-device-sgp30,,,,140.0,507.0,,
2021-02-15T01:34:00+0900,m5stack-bme280-device-sgp30,,,,142.0,510.0,,
2021-02-15T02:01:15+0900,m5stack-bme280-device-sgp30,,,,0.0,400.0,,
2021-02-15T02:01:30+0900,m5stack-bme280-device-sgp30,,,,0.0,400.0,,
2021-02-15T02:01:45+0900,m5stack-bme280-device-sgp30,,,,1.0,400.0,,
2021-02-15T02:02:00+0900,m5stack-bme280-device-sgp30,,,,3.0,405.0,,
2021-02-15T02:02:15+0900,m5stack-bme280-device-sgp30,,,,4.0,411.0,,
2021-02-15T02:02:30+0900,m5stack-bme280-device-sgp30,,,,5.0,411.0,,
2021-02-15T02:02:45+0900,m5stack-bme280-device-sgp30,,,,4.0,406.0,,
2021-02-15T02:03:00+0900,m5stack-bme280-device-sgp30,,,,5.0,412.0,,
2021-02-15T02:03:15+0900,m5stack-bme280-device-sgp30,,,,4.0,410.0,,
2021-02-15T02:03:30+0900,m5stack-bme280-device-sgp30,,,,2.0,405.0,,
