measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2022-08-15T00:00:00+0900,m5stack-bme280-device-bme280,26.6048,52.95289,1008.135,,,,13.30335969010364
2022-08-15T00:00:00+0900,m5stack-bme280-device-sgp30,,,,6928.0,1167.0,,
2022-08-15T00:00:00+0900,m5stack-bme280-device-scd30,28.39191,49.13084,,,,1583.0,13.622096787370884
2022-08-15T00:01:00+0900,m5stack-bme280-device-bme280,26.7888,53.05426,1008.142,,,,13.465655904961723
2022-08-15T00:01:00+0900,m5stack-bme280-device-sgp30,,,,6869.0,1166.0,,
2022-08-15T00:01:00+0900,m5stack-bme280-device-scd30,28.53863,49.28674,,,,1592.0,13.775562381658276
2022-08-15T00:02:00+0900,m5stack-bme280-device-bme280,26.8332,53.25008,1008.125,,,,13.5486775259232
2022-08-15T00:02:00+0900,m5stack-bme280-device-sgp30,,,,6835.0,1169.0,,
2022-08-15T00:02:00+0900,m5stack-bme280-device-scd30,28.64782,49.34031,,,,1595.0,13.87316271094666
2022-08-15T00:03:00+0900,m5stack-bme280-device-bme280,26.812,53.43352,1008.121,,,,13.579377507634792
2022-08-15T00:03:00+0900,m5stack-bme280-device-sgp30,,,,6836.0,1182.0,,
2022-08-15T00:03:00+0900,m5stack-bme280-device-scd30,28.68639,49.37405,,,,1598.0,13.911958376615884
2022-08-15T00:04:00+0900,m5stack-bme280-device-bme280,26.8104,53.27567,1008.114,,,,13.538060815613544
2022-08-15T00:04:00+0900,m5stack-bme280-device-sgp30,,,,6756.0,1163.0,,
2022-08-15T00:04:00+0900,m5stack-bme280-device-scd30,28.70374,49.25232,,,,1610.0,13.890827802325637
2022-08-15T00:05:00+0900,m5stack-bme280-device-bme280,26.7808,52.92973,1008.12,,,,13.428088910111065
2022-08-15T00:05:00+0900,m5stack-bme280-device-sgp30,,,,6621.0,1136.0,,
2022-08-15T00:05:00+0900,m5stack-bme280-device-scd30,28.70478,49.01216,,,,1616.0,13.823880386197851
2022-08-15T00:06:00+0900,m5stack-bme280-device-bme280,26.7444,52.52012,1008.135,,,,13.29729203533291
2022-08-15T00:06:00+0900,m5stack-bme280-device-sgp30,,,,6586.0,1127.0,,
2022-08-15T00:06:00+0900,m5stack-bme280-device-scd30,28.68431,48.74929,,,,1621.0,13.73435996505736
2022-08-15T00:07:00+0900,m5stack-bme280-device-bme280,26.6536,51.94344,1008.133,,,,13.085170236871129
2022-08-15T00:07:00+0900,m5stack-bme280-device-sgp30,,,,6514.0,1092.0,,
2022-08-15T00:07:00+0900,m5stack-bme280-device-scd30,28.6355,48.35917,,,,1625.0,13.5881342266282
2022-08-15T00:08:00+0900,m5stack-bme280-device-bme280,26.5372,51.62981,1008.139,,,,12.922335926301244
2022-08-15T00:08:00+0900,m5stack-bme280-device-sgp30,,,,6422.0,1069.0,,
2022-08-15T00:08:00+0900,m5stack-bme280-device-scd30,28.55495,48.04882,,,,1617.0,13.441566106909171
2022-08-15T00:09:00+0900,m5stack-bme280-device-bme280,26.4448,51.27649,1008.143,,,,12.768145987922468
2022-08-15T00:09:00+0900,m5stack-bme280-device-sgp30,,,,6312.0,1046.0,,
2022-08-15T00:09:00+0900,m5stack-bme280-device-scd30,28.47959,47.81274,,,,1604.0,13.32045883543949
2022-08-15T00:10:00+0900,m5stack-bme280-device-bme280,26.3112,50.93125,1008.136,,,,12.588250866514128
2022-08-15T00:10:00+0900,m5stack-bme280-device-sgp30,,,,6151.0,1006.0,,
2022-08-15T00:10:00+0900,m5stack-bme280-device-scd30,28.3796,47.48985,,,,1584.0,13.158234491016964
2022-08-15T00:11:00+0900,m5stack-bme280-device-bme280,26.2044,50.76477,1008.138,,,,12.472693009202334
2022-08-15T00:11:00+0900,m5stack-bme280-device-sgp30,,,,6071.0,983.0,,
2022-08-15T00:11:00+0900,m5stack-bme280-device-scd30,28.2759,47.32369,,,,1565.0,13.03786630381452
2022-08-15T00:12:00+0900,m5stack-bme280-device-bme280,26.1496,51.05531,1008.137,,,,12.505827141207565
2022-08-15T00:12:00+0900,m5stack-bme280-device-sgp30,,,,5988.0,971.0,,
2022-08-15T00:12:00+0900,m5stack-bme280-device-scd30,28.17457,47.51697,,,,1555.0,13.018540600376364
2022-08-15T00:13:00+0900,m5stack-bme280-device-bme280,26.1776,51.90059,1008.138,,,,12.732730392998414
2022-08-15T00:13:00+0900,m5stack-bme280-device-sgp30,,,,5926.0,985.0,,
2022-08-15T00:13:00+0900,m5stack-bme280-device-scd30,28.1409,47.98584,,,,1552.0,13.12272435304289
2022-08-15T00:14:00+0900,m5stack-bme280-device-bme280,26.3372,52.58695,1008.153,,,,13.016301397307847
2022-08-15T00:14:00+0900,m5stack-bme280-device-sgp30,,,,6033.0,1027.0,,
2022-08-15T00:14:00+0900,m5stack-bme280-device-scd30,28.20706,48.62866,,,,1552.0,13.346893574257654
2022-08-15T00:15:00+0900,m5stack-bme280-device-bme280,26.5488,52.83344,1008.179,,,,13.23211762392462
2022-08-15T00:15:00+0900,m5stack-bme280-device-sgp30,,,,6108.0,1048.0,,
