measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-02-22T00:03:00+0900,m5stack-bme280-device-sgp30,,,,2.0,411.0,,
2021-02-22T00:08:00+0900,m5stack-bme280-device-sgp30,,,,10.0,411.0,,
2021-02-22T00:13:00+0900,m5stack-bme280-device-sgp30,,,,19.0,402.0,,
2021-02-22T00:14:00+0900,m5stack-bme280-device-bme280,15.26,47.75684,1014.118,,,,6.208873402826542
2021-02-22T00:14:00+0900,m5stack-bme280-device-sgp30,,,,15.0,400.0,,
2021-02-22T00:15:00+0900,m5stack-bme280-device-bme280,15.25,47.60156,1014.109,,,,6.184929930881148
2021-02-22T00:15:00+0900,m5stack-bme280-device-sgp30,,,,3.0,400.0,,
2021-02-22T00:16:00+0900,m5stack-bme280-device-bme280,15.27,47.59473,1014.092,,,,6.191554397865885
2021-02-22T00:16:00+0900,m5stack-bme280-device-sgp30,,,,9.0,400.0,,
2021-02-22T00:17:00+0900,m5stack-bme280-device-bme280,15.27,47.59375,1014.11,,,,6.191426910572441
2021-02-22T00:17:00+0900,m5stack-bme280-device-sgp30,,,,11.0,404.0,,
2021-02-22T00:18:00+0900,m5stack-bme280-device-bme280,15.28,47.77832,1014.127,,,,6.2192108701075295
2021-02-22T00:18:00+0900,m5stack-bme280-device-sgp30,,,,31.0,421.0,,
2021-02-22T00:19:00+0900,m5stack-bme280-device-bme280,15.28,47.94238,1014.127,,,,6.240566240814367
2021-02-22T00:19:00+0900,m5stack-bme280-device-sgp30,,,,44.0,410.0,,
2021-02-22T00:20:00+0900,m5stack-bme280-device-bme280,15.27,47.93262,1014.092,,,,6.235510195398405
2021-02-22T00:20:00+0900,m5stack-bme280-device-sgp30,,,,38.0,407.0,,
2021-02-22T00:21:00+0900,m5stack-bme280-device-bme280,15.27,47.875,1014.144,,,,6.228014462900185
2021-02-22T00:21:00+0900,m5stack-bme280-device-sgp30,,,,43.0,407.0,,
2021-02-22T00:22:00+0900,m5stack-bme280-device-bme280,15.29,47.79004,1014.153,,,,6.224512774088013
2021-02-22T00:22:00+0900,m5stack-bme280-device-sgp30,,,,50.0,416.0,,
2021-02-22T00:23:00+0900,m5stack-bme280-device-bme280,15.25,47.87305,1014.162,,,,6.22020496445011
2021-02-22T00:23:00+0900,m5stack-bme280-device-sgp30,,,,64.0,421.0,,
2021-02-22T00:24:00+0900,m5stack-bme280-device-bme280,15.24,48.13281,1014.171,,,,6.250160495721964
2021-02-22T00:24:00+0900,m5stack-bme280-device-sgp30,,,,68.0,408.0,,
2021-02-22T00:25:00+0900,m5stack-bme280-device-bme280,15.24,48.2002,1014.065,,,,6.2589112483958
2021-02-22T00:25:00+0900,m5stack-bme280-device-sgp30,,,,63.0,409.0,,
2021-02-22T00:26:00+0900,m5stack-bme280-device-bme280,15.24,48.30566,1014.136,,,,6.272605481620057
2021-02-22T00:26:00+0900,m5stack-bme280-device-sgp30,,,,72.0,402.0,,
2021-02-22T00:27:00+0900,m5stack-bme280-device-bme280,15.22,47.93652,1014.03,,,,6.217117884521916
2021-02-22T00:27:00+0900,m5stack-bme280-device-sgp30,,,,42.0,400.0,,
2021-02-22T00:28:00+0900,m5stack-bme280-device-bme280,15.24,47.99707,1014.065,,,,6.232534332078303
