measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-05-17T00:02:59+0900,m5stack-bme280-device-sgp30,,,,171.0,494.0,,
2021-05-17T00:05:56+0900,m5stack-bme280-device-scd30,25.96977,72.82003,,,,431.0,17.6589985538979
2021-05-17T00:09:57+0900,m5stack-bme280-device-bme280,23.9656,100.0,1006.261,,,,21.664822730814173
2021-05-17T00:12:59+0900,m5stack-bme280-device-sgp30,,,,203.0,509.0,,
2021-05-17T00:15:58+0900,m5stack-bme280-device-scd30,25.99158,72.76747,,,,419.0,17.667746087047153
2021-05-17T00:19:57+0900,m5stack-bme280-device-bme280,23.972,100.0,1006.176,,,,21.67268375925743
2021-05-17T00:22:59+0900,m5stack-bme280-device-sgp30,,,,187.0,490.0,,
2021-05-17T00:26:00+0900,m5stack-bme280-device-scd30,25.99603,72.79485,,,,420.0,17.678783710536155
2021-05-17T00:29:57+0900,m5stack-bme280-device-bme280,23.968,100.0,1006.1,,,,21.6677703278753
2021-05-17T00:32:59+0900,m5stack-bme280-device-sgp30,,,,216.0,521.0,,
2021-05-17T00:35:55+0900,m5stack-bme280-device-scd30,25.99158,72.86148,,,,416.0,17.69057146230952
2021-05-17T00:39:57+0900,m5stack-bme280-device-bme280,23.9668,100.0,1005.956,,,,21.666296486057025
2021-05-17T00:42:59+0900,m5stack-bme280-device-sgp30,,,,189.0,498.0,,
2021-05-17T00:45:57+0900,m5stack-bme280-device-scd30,26.01295,73.00525,,,,414.0,17.746629037208407
2021-05-17T00:49:57+0900,m5stack-bme280-device-bme280,23.9848,100.0,1006.07,,,,21.68841320611294
2021-05-17T00:53:00+0900,m5stack-bme280-device-sgp30,,,,180.0,494.0,,
2021-05-17T00:55:59+0900,m5stack-bme280-device-scd30,25.98921,73.34451,,,,408.0,17.80549462480205
2021-05-17T00:59:57+0900,m5stack-bme280-device-bme280,23.9712,100.0,1005.97,,,,21.67170099601381
2021-05-17T01:03:00+0900,m5stack-bme280-device-sgp30,,,,208.0,523.0,,
2021-05-17T01:05:54+0900,m5stack-bme280-device-scd30,25.9812,73.67215,,,,417.0,17.877040596065648
2021-05-17T01:09:57+0900,m5stack-bme280-device-bme280,23.9356,100.0,1005.941,,,,21.628006974435536
2021-05-17T01:13:00+0900,m5stack-bme280-device-sgp30,,,,186.0,524.0,,
2021-05-17T01:15:58+0900,m5stack-bme280-device-scd30,25.95375,74.23333,,,,408.0,17.98563569955119
2021-05-17T01:19:57+0900,m5stack-bme280-device-bme280,23.9004,100.0,1005.832,,,,21.58487871916748
2021-05-17T01:23:00+0900,m5stack-bme280-device-sgp30,,,,142.0,492.0,,
2021-05-17T01:26:00+0900,m5stack-bme280-device-scd30,25.92008,74.55936,,,,408.0,18.03070111089091
2021-05-17T01:29:57+0900,m5stack-bme280-device-bme280,23.8564,100.0,1005.769,,,,21.53107286204048
2021-05-17T01:33:00+0900,m5stack-bme280-device-sgp30,,,,149.0,490.0,,
2021-05-17T01:35:56+0900,m5stack-bme280-device-scd30,25.86282,74.84216,,,,416.0,18.041301741001856
2021-05-17T01:40:00+0900,m5stack-bme280-device-bme280,23.8284,100.0,1005.86,,,,21.496893116061628
2021-05-17T01:42:59+0900,m5stack-bme280-device-sgp30,,,,140.0,477.0,,
2021-05-17T01:45:59+0900,m5stack-bme280-device-scd30,25.81905,75.31221,,,,413.0,18.11026735816815
2021-05-17T01:50:00+0900,m5stack-bme280-device-bme280,23.7044,100.0,1005.952,,,,21.34608835168022
2021-05-17T01:52:59+0900,m5stack-bme280-device-sgp30,,,,112.0,455.0,,
2021-05-17T01:55:54+0900,m5stack-bme280-device-scd30,25.69829,75.69987,,,,406.0,18.08100169369045
2021-05-17T02:00:00+0900,m5stack-bme280-device-bme280,23.6388,100.0,1005.712,,,,21.266677986468927
2021-05-17T02:02:59+0900,m5stack-bme280-device-sgp30,,,,125.0,462.0,,
2021-05-17T02:05:56+0900,m5stack-bme280-device-scd30,25.66046,75.82008,,,,411.0,18.071429145950333
2021-05-17T02:10:00+0900,m5stack-bme280-device-bme280,23.5968,100.0,1005.66,,,,21.21597008008267
2021-05-17T02:12:59+0900,m5stack-bme280-device-sgp30,,,,115.0,446.0,,
2021-05-17T02:15:58+0900,m5stack-bme280-device-scd30,25.59978,76.57301,,,,404.0,18.189015011663297
2021-05-17T02:20:00+0900,m5stack-bme280-device-bme280,23.4556,100.0,1005.576,,,,21.04625990384033
2021-05-17T02:22:59+0900,m5stack-bme280-device-sgp30,,,,124.0,454.0,,
2021-05-17T02:26:00+0900,m5stack-bme280-device-scd30,25.57145,76.40109,,,,404.0,18.11941759038458
2021-05-17T02:29:57+0900,m5stack-bme280-device-bme280,23.508,100.0,1005.487,,,,21.109102807551807
2021-05-17T02:33:00+0900,m5stack-bme280-device-sgp30,,,,124.0,449.0,,
2021-05-17T02:35:55+0900,m5stack-bme280-device-scd30,25.51359,76.85233,,,,410.0,18.167472485720424
2021-05-17T02:39:57+0900,m5stack-bme280-device-bme280,23.43,100.0,1005.404,,,,21.01561683927841
2021-05-17T02:43:00+0900,m5stack-bme280-device-sgp30,,,,177.0,476.0,,
2021-05-17T02:45:58+0900,m5stack-bme280-device-scd30,25.48926,77.05536,,,,405.0,18.190658111545773
2021-05-17T02:49:57+0900,m5stack-bme280-device-bme280,23.3984,100.0,1005.217,,,,20.977844964388247
2021-05-17T02:53:00+0900,m5stack-bme280-device-sgp30,,,,135.0,457.0,,
2021-05-17T02:56:00+0900,m5stack-bme280-device-scd30,25.45277,76.94041,,,,405.0,18.12642240107298
2021-05-17T02:59:57+0900,m5stack-bme280-device-bme280,23.3284,100.0,1005.204,,,,20.894381887356225
2021-05-17T03:03:00+0900,m5stack-bme280-device-sgp30,,,,127.0,449.0,,
2021-05-17T03:05:56+0900,m5stack-bme280-device-scd30,25.38319,77.01704,,,,411.0,18.073844995550573
2021-05-17T03:09:57+0900,m5stack-bme280-device-bme280,23.3608,100.0,1005.268,,,,20.932977636661136
2021-05-17T03:13:00+0900,m5stack-bme280-device-sgp30,,,,133.0,440.0,,
2021-05-17T03:15:58+0900,m5stack-bme280-device-scd30,25.41108,76.79961,,,,408.0,18.05102274543585
2021-05-17T03:20:00+0900,m5stack-bme280-device-bme280,23.2344,100.0,1005.129,,,,20.78275428666804
2021-05-17T03:22:59+0900,m5stack-bme280-device-sgp30,,,,115.0,437.0,,
2021-05-17T03:26:00+0900,m5stack-bme280-device-scd30,25.29552,77.16319,,,,405.0,18.01931824133725
2021-05-17T03:30:00+0900,m5stack-bme280-device-bme280,23.3064,100.0,1005.226,,,,20.868209956393788
2021-05-17T03:32:59+0900,m5stack-bme280-device-sgp30,,,,129.0,438.0,,
2021-05-17T03:35:55+0900,m5stack-bme280-device-scd30,25.36599,76.84081,,,,406.0,18.015105265250035
2021-05-17T03:40:00+0900,m5stack-bme280-device-bme280,23.1828,100.0,1005.109,,,,20.72169719780493
2021-05-17T03:42:59+0900,m5stack-bme280-device-sgp30,,,,120.0,432.0,,
2021-05-17T03:45:58+0900,m5stack-bme280-device-scd30,25.25442,77.26118,,,,401.0,18.00063684450809
2021-05-17T03:50:00+0900,m5stack-bme280-device-bme280,23.1968,100.0,1005.039,,,,20.73824773405351
2021-05-17T03:52:59+0900,m5stack-bme280-device-sgp30,,,,132.0,452.0,,
2021-05-17T03:55:54+0900,m5stack-bme280-device-scd30,25.2795,77.50956,,,,406.0,18.08394042416182
2021-05-17T04:00:00+0900,m5stack-bme280-device-bme280,23.2612,100.0,1005.111,,,,20.814527393491822
2021-05-17T04:02:59+0900,m5stack-bme280-device-sgp30,,,,130.0,435.0,,
2021-05-17T04:05:58+0900,m5stack-bme280-device-scd30,25.33498,77.14801,,,,412.0,18.055698413151543
2021-05-17T04:10:00+0900,m5stack-bme280-device-bme280,23.2548,100.0,1005.071,,,,20.806935973982757
2021-05-17T04:12:59+0900,m5stack-bme280-device-sgp30,,,,155.0,445.0,,
2021-05-17T04:15:54+0900,m5stack-bme280-device-scd30,25.35293,76.91896,,,,409.0,18.020224408763703
2021-05-17T04:20:00+0900,m5stack-bme280-device-bme280,23.0736,100.0,1005.092,,,,20.592994223154523
2021-05-17T04:22:59+0900,m5stack-bme280-device-sgp30,,,,210.0,563.0,,
2021-05-17T04:25:56+0900,m5stack-bme280-device-scd30,25.16422,77.66554,,,,413.0,18.003441150824653
2021-05-17T04:30:00+0900,m5stack-bme280-device-bme280,23.0012,100.0,1005.162,,,,20.50804498325383
2021-05-17T04:32:59+0900,m5stack-bme280-device-sgp30,,,,123.0,426.0,,
2021-05-17T04:35:59+0900,m5stack-bme280-device-scd30,25.04643,78.18307,,,,410.0,18.00385323318149
2021-05-17T04:40:00+0900,m5stack-bme280-device-bme280,22.9448,100.0,1005.344,,,,20.44207904739589
2021-05-17T04:42:59+0900,m5stack-bme280-device-sgp30,,,,129.0,435.0,,
2021-05-17T04:45:54+0900,m5stack-bme280-device-scd30,25.04673,78.2764,,,,411.0,18.02564908502861
