measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2022-06-15T14:46:00+0900,m5stack-bme280-device-sgp30,,,,433.0,578.0,,
2022-06-15T14:49:00+0900,m5stack-bme280-device-scd30,27.2732,55.16908,,,,443.0,14.383028271425664
2022-06-15T14:53:00+0900,m5stack-bme280-device-bme280,25.232,61.53625,1007.229,,,,14.318945260152043
2022-06-15T14:56:00+0900,m5stack-bme280-device-sgp30,,,,387.0,566.0,,
2022-06-15T14:59:00+0900,m5stack-bme280-device-scd30,27.3088,55.0955,,,,447.0,14.392128186679765
2022-06-15T15:03:00+0900,m5stack-bme280-device-bme280,25.216,61.6452,1007.301,,,,14.33141851248008
2022-06-15T15:06:00+0900,m5stack-bme280-device-scd30,27.27779,55.14908,,,,452.0,14.381461537719568
2022-06-15T15:10:00+0900,m5stack-bme280-device-bme280,25.1512,62.03637,1007.437,,,,14.369972522083824
2022-06-15T15:13:00+0900,m5stack-bme280-device-sgp30,,,,389.0,567.0,,
2022-06-15T15:16:00+0900,m5stack-bme280-device-scd30,27.18388,55.51063,,,,453.0,14.400789513805432
2022-06-15T15:20:00+0900,m5stack-bme280-device-bme280,25.0636,62.60149,1007.612,,,,14.429675803839354
2022-06-15T15:23:00+0900,m5stack-bme280-device-sgp30,,,,431.0,580.0,,
2022-06-15T15:26:00+0900,m5stack-bme280-device-scd30,27.1192,55.73671,,,,447.0,14.40780053252024
2022-06-15T15:30:00+0900,m5stack-bme280-device-bme280,25.0184,62.82856,1007.7,,,,14.44526301411646
2022-06-15T15:33:00+0900,m5stack-bme280-device-sgp30,,,,457.0,589.0,,
2022-06-15T15:36:00+0900,m5stack-bme280-device-scd30,27.09012,55.80707,,,,444.0,14.40279397303613
2022-06-15T15:40:00+0900,m5stack-bme280-device-bme280,24.9604,63.05133,1007.775,,,,14.4492720938227
2022-06-15T15:43:00+0900,m5stack-bme280-device-sgp30,,,,463.0,592.0,,
2022-06-15T15:46:00+0900,m5stack-bme280-device-scd30,27.06936,55.85768,,,,441.0,14.39930182291284
2022-06-15T15:50:00+0900,m5stack-bme280-device-bme280,24.9644,63.0118,1007.718,,,,14.443462633579465
2022-06-15T15:53:00+0900,m5stack-bme280-device-sgp30,,,,503.0,608.0,,
2022-06-15T15:56:00+0900,m5stack-bme280-device-scd30,27.10644,55.79622,,,,446.0,14.413004258533055
2022-06-15T16:00:00+0900,m5stack-bme280-device-bme280,24.9704,62.95433,1007.747,,,,14.435160445538353
2022-06-15T16:03:00+0900,m5stack-bme280-device-sgp30,,,,515.0,615.0,,
2022-06-15T16:06:00+0900,m5stack-bme280-device-scd30,27.09072,55.82462,,,,442.0,14.407801700507822
2022-06-15T16:10:00+0900,m5stack-bme280-device-bme280,24.9836,62.95164,1007.668,,,,14.445264359750166
2022-06-15T16:13:00+0900,m5stack-bme280-device-sgp30,,,,515.0,614.0,,
2022-06-15T16:16:00+0900,m5stack-bme280-device-scd30,27.10155,55.82835,,,,444.0,14.417402254665864
2022-06-15T16:20:00+0900,m5stack-bme280-device-bme280,24.9836,63.05,1007.857,,,,14.467834640721795
2022-06-15T16:23:00+0900,m5stack-bme280-device-sgp30,,,,533.0,627.0,,
2022-06-15T16:26:00+0900,m5stack-bme280-device-scd30,27.13774,55.8253,,,,443.0,14.445510115013596
2022-06-15T16:30:00+0900,m5stack-bme280-device-bme280,24.9828,63.13805,1008.045,,,,14.487387265973029
2022-06-15T16:33:00+0900,m5stack-bme280-device-sgp30,,,,531.0,624.0,,
