measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-03-15T00:02:00+0900,m5stack-bme280-device-bme280,22.91,31.15625,1016.977,,,,6.356332436491328
2021-03-15T00:05:00+0900,m5stack-bme280-device-sgp30,,,,1217.0,696.0,,
2021-03-15T00:08:00+0900,m5stack-bme280-device-scd30,24.60821,30.98607,,,,967.0,6.961494450553952
2021-03-15T00:12:00+0900,m5stack-bme280-device-bme280,22.79,31.01855,1016.813,,,,6.284967757233597
2021-03-15T00:15:00+0900,m5stack-bme280-device-sgp30,,,,1125.0,649.0,,
2021-03-15T00:18:00+0900,m5stack-bme280-device-scd30,24.42455,31.02622,,,,901.0,6.898626392150016
2021-03-15T00:22:00+0900,m5stack-bme280-device-bme280,22.67,31.12988,1016.924,,,,6.264355112193256
2021-03-15T00:25:00+0900,m5stack-bme280-device-sgp30,,,,1066.0,622.0,,
2021-03-15T00:28:00+0900,m5stack-bme280-device-scd30,24.39592,31.12144,,,,839.0,6.908615665827356
2021-03-15T00:32:00+0900,m5stack-bme280-device-bme280,22.69,31.13086,1016.638,,,,6.271729809840552
2021-03-15T00:35:00+0900,m5stack-bme280-device-sgp30,,,,982.0,587.0,,
2021-03-15T00:38:00+0900,m5stack-bme280-device-scd30,24.3446,30.99661,,,,792.0,6.860978753919034
2021-03-15T00:42:00+0900,m5stack-bme280-device-bme280,22.59,31.20215,1016.713,,,,6.250193617973358
2021-03-15T00:45:00+0900,m5stack-bme280-device-sgp30,,,,961.0,566.0,,
2021-03-15T00:48:00+0900,m5stack-bme280-device-scd30,24.29278,31.11405,,,,750.0,6.866828002135359
2021-03-15T00:52:00+0900,m5stack-bme280-device-bme280,22.63,31.26465,1017.014,,,,6.277079981860126
2021-03-15T00:54:00+0900,m5stack-bme280-device-scd30,24.32716,31.15015,,,,728.0,6.888170665674069
2021-03-15T00:55:00+0900,m5stack-bme280-device-bme280,22.7,31.58594,1017.003,,,,6.367055696735199
2021-03-15T00:55:00+0900,m5stack-bme280-device-sgp30,,,,925.0,556.0,,
2021-03-15T00:55:00+0900,m5stack-bme280-device-scd30,24.34227,31.17838,,,,726.0,6.900304050118008
2021-03-15T00:56:00+0900,m5stack-bme280-device-bme280,22.76,32.56836,1016.956,,,,6.587673287943048
2021-03-15T00:56:00+0900,m5stack-bme280-device-sgp30,,,,996.0,629.0,,
2021-03-15T00:56:00+0900,m5stack-bme280-device-scd30,24.37172,31.75502,,,,774.0,7.039631012514589
2021-03-15T00:57:00+0900,m5stack-bme280-device-bme280,22.79,32.34277,1017.027,,,,6.553280750699889
2021-03-15T00:57:00+0900,m5stack-bme280-device-sgp30,,,,1063.0,614.0,,
2021-03-15T00:57:00+0900,m5stack-bme280-device-scd30,24.40227,32.15284,,,,882.0,7.140136148837861
2021-03-15T00:58:00+0900,m5stack-bme280-device-bme280,22.83,32.57422,1016.998,,,,6.61529449287423
2021-03-15T00:58:00+0900,m5stack-bme280-device-sgp30,,,,1011.0,596.0,,
2021-03-15T00:58:00+0900,m5stack-bme280-device-scd30,24.42179,32.17506,,,,874.0,7.152953738470318
2021-03-15T00:59:00+0900,m5stack-bme280-device-bme280,22.89,32.25195,1017.094,,,,6.57235403809828
2021-03-15T00:59:00+0900,m5stack-bme280-device-sgp30,,,,1006.0,606.0,,
2021-03-15T00:59:00+0900,m5stack-bme280-device-scd30,24.44324,32.51138,,,,843.0,7.236484212753863
2021-03-15T01:00:00+0900,m5stack-bme280-device-bme280,22.94,32.23633,1017.074,,,,6.587969006072597
2021-03-15T01:00:00+0900,m5stack-bme280-device-sgp30,,,,1014.0,602.0,,
2021-03-15T01:00:00+0900,m5stack-bme280-device-scd30,24.46777,32.32126,,,,842.0,7.2041393768178015
2021-03-15T01:01:00+0900,m5stack-bme280-device-bme280,22.94,32.23633,1017.101,,,,6.587969006072597
2021-03-15T01:01:00+0900,m5stack-bme280-device-sgp30,,,,1050.0,620.0,,
2021-03-15T01:01:00+0900,m5stack-bme280-device-scd30,24.49088,32.29647,,,,835.0,7.208012959005712
2021-03-15T01:02:00+0900,m5stack-bme280-device-bme280,22.96,32.24707,1017.11,,,,6.597698612673157
2021-03-15T01:02:00+0900,m5stack-bme280-device-sgp30,,,,1048.0,619.0,,
