measuredAt,sensorId,temperature,humidity,pressure,tvoc,eCo2,co2,absolute_humidity
2021-07-12T00:00:00+0900,m5stack-bme280-device-bme280,26.1148,53.79266,1011.715,,,,13.150794209740278
2021-07-12T00:00:00+0900,m5stack-bme280-device-sgp30,,,,2534.0,1661.0,,
2021-07-12T00:00:00+0900,m5stack-bme280-device-scd30,28.11612,49.00886,,,,1533.0,13.384268624650996
2021-07-12T00:01:00+0900,m5stack-bme280-device-bme280,26.0608,53.59988,1011.732,,,,13.064263755587168
2021-07-12T00:01:00+0900,m5stack-bme280-device-sgp30,,,,2495.0,1649.0,,
2021-07-12T00:01:00+0900,m5stack-bme280-device-scd30,28.05886,48.95579,,,,1516.0,13.327796647040742
2021-07-12T00:02:00+0900,m5stack-bme280-device-bme280,26.0356,53.25703,1011.746,,,,12.962463765525868
2021-07-12T00:02:00+0900,m5stack-bme280-device-sgp30,,,,2476.0,1633.0,,
2021-07-12T00:02:00+0900,m5stack-bme280-device-scd30,28.02504,48.74089,,,,1496.0,13.24465970758441
2021-07-12T00:03:00+0900,m5stack-bme280-device-bme280,25.9944,53.02176,1011.751,,,,12.875566942798194
2021-07-12T00:03:00+0900,m5stack-bme280-device-sgp30,,,,2432.0,1604.0,,
2021-07-12T00:03:00+0900,m5stack-bme280-device-scd30,27.99581,48.51871,,,,1488.0,13.163124823659595
2021-07-12T00:04:00+0900,m5stack-bme280-device-bme280,26.0104,53.25914,1011.748,,,,12.944763877004329
2021-07-12T00:04:00+0900,m5stack-bme280-device-sgp30,,,,2378.0,1589.0,,
2021-07-12T00:04:00+0900,m5stack-bme280-device-scd30,27.94804,48.70724,,,,1479.0,13.179619572567493
2021-07-12T00:05:00+0900,m5stack-bme280-device-bme280,26.1288,53.59574,1011.724,,,,13.112883839233726
2021-07-12T00:05:00+0900,m5stack-bme280-device-sgp30,,,,2349.0,1587.0,,
2021-07-12T00:05:00+0900,m5stack-bme280-device-scd30,27.93721,49.20646,,,,1466.0,13.306776925797614
2021-07-12T00:06:00+0900,m5stack-bme280-device-bme280,26.2936,53.68145,1011.706,,,,13.255000080455284
2021-07-12T00:06:00+0900,m5stack-bme280-device-sgp30,,,,2339.0,1585.0,,
2021-07-12T00:06:00+0900,m5stack-bme280-device-scd30,27.97371,49.55546,,,,1454.0,13.428074133283936
2021-07-12T00:07:00+0900,m5stack-bme280-device-bme280,26.452,53.71031,1011.736,,,,13.379537668492484
2021-07-12T00:07:00+0900,m5stack-bme280-device-sgp30,,,,2324.0,1581.0,,
2021-07-12T00:07:00+0900,m5stack-bme280-device-scd30,28.04506,49.80706,,,,1441.0,13.549271922084946
2021-07-12T00:08:00+0900,m5stack-bme280-device-bme280,26.5644,53.79539,1011.741,,,,13.484721735737113
2021-07-12T00:08:00+0900,m5stack-bme280-device-sgp30,,,,2317.0,1579.0,,
2021-07-12T00:08:00+0900,m5stack-bme280-device-scd30,28.12221,49.93371,,,,1431.0,13.641404926094076
2021-07-12T00:09:00+0900,m5stack-bme280-device-bme280,26.5984,54.075,1011.73,,,,13.580438726057904
2021-07-12T00:09:00+0900,m5stack-bme280-device-sgp30,,,,2282.0,1560.0,,
2021-07-12T00:09:00+0900,m5stack-bme280-device-scd30,28.19905,50.03637,,,,1423.0,13.727226709214644
2021-07-12T00:10:00+0900,m5stack-bme280-device-bme280,26.6112,54.4159,1011.755,,,,13.675772533452328
2021-07-12T00:10:00+0900,m5stack-bme280-device-sgp30,,,,2231.0,1535.0,,
2021-07-12T00:10:00+0900,m5stack-bme280-device-scd30,28.24059,50.16683,,,,1417.0,13.794420869249002
2021-07-12T00:11:00+0900,m5stack-bme280-device-bme280,26.6104,54.30289,1011.774,,,,13.64676451871039
2021-07-12T00:11:00+0900,m5stack-bme280-device-sgp30,,,,2181.0,1518.0,,
2021-07-12T00:11:00+0900,m5stack-bme280-device-scd30,28.26715,50.07222,,,,1405.0,13.788478903891502
2021-07-12T00:12:00+0900,m5stack-bme280-device-bme280,26.5368,53.86898,1011.756,,,,13.482474196903496
2021-07-12T00:12:00+0900,m5stack-bme280-device-sgp30,,,,2134.0,1496.0,,
2021-07-12T00:12:00+0900,m5stack-bme280-device-scd30,28.27086,49.64074,,,,1393.0,13.67244316918176
